ID_Viagem,Tipo_Dia,Sentido,Ordem,Estacao,Hora
28,Dias Úteis,1,13,Parque,13:57
29,Dias Úteis,1,13,Parque,14:27
30,Dias Úteis,1,13,Parque,14:57
31,Dias Úteis,1,13,Parque,15:27
32,Dias Úteis,1,13,Parque,15:57
33,Dias Úteis,1,13,Parque,16:27
34,Dias Úteis,1,13,Parque,16:37
35,Dias Úteis,1,13,Parque,16:50
36,Dias Úteis,1,13,Parque,17:00
37,Dias Úteis,1,13,Parque,17:10
38,Dias Úteis,1,13,Parque,17:20
39,Dias Úteis,1,13,Parque,17:30
40,Dias Úteis,1,13,Parque,17:40
41,Dias Úteis,1,13,Parque,17:50
42,Dias Úteis,1,13,Parque,18:00
43,Dias Úteis,1,13,Parque,18:10
44,Dias Úteis,1,13,Parque,18:20
45,Dias Úteis,1,13,Parque,18:30
46,Dias Úteis,1,13,Parque,18:40
47,Dias Úteis,1,13,Parque,18:50
48,Dias Úteis,1,13,Parque,19:00
49,Dias Úteis,1,13,Parque,19:10
50,Dias Úteis,1,13,Parque,19:20
51,Dias Úteis,1,13,Parque,19:30
52,Dias Úteis,1,13,Parque,19:41
53,Dias Úteis,1,13,Parque,20:02
54,Dias Úteis,1,13,Parque,20:27
55,Dias Úteis,1,13,Parque,20:57
56,Dias Úteis,1,13,Parque,21:27
57,Dias Úteis,1,13,Parque,21:57
58,Dias Úteis,1,13,Parque,22:27
59,Dias Úteis,1,13,Parque,22:57
60,Dias Úteis,1,13,Parque,23:27
61,Dias Úteis,1,13,Parque,23:57
62,Dias Úteis,1,13,Parque,00:27
1,Dias Úteis,1,14,Portagem,06:28
2,Dias Úteis,1,14,Portagem,06:58
3,Dias Úteis,1,14,Portagem,07:28
4,Dias Úteis,1,14,Portagem,07:38
5,Dias Úteis,1,14,Portagem,07:51
6,Dias Úteis,1,14,Portagem,07:59
7,Dias Úteis,1,14,Portagem,08:08
8,Dias Úteis,1,14,Portagem,08:22
9,Dias Úteis,1,14,Portagem,08:31
10,Dias Úteis,1,14,Portagem,08:41
11,Dias Úteis,1,14,Portagem,08:51
12,Dias Úteis,1,14,Portagem,09:01
13,Dias Úteis,1,14,Portagem,09:11
14,Dias Úteis,1,14,Portagem,09:21
15,Dias Úteis,1,14,Portagem,09:31
16,Dias Úteis,1,14,Portagem,09:41
17,Dias Úteis,1,14,Portagem,09:51
18,Dias Úteis,1,14,Portagem,10:01
19,Dias Úteis,1,14,Portagem,10:11
20,Dias Úteis,1,14,Portagem,10:22
21,Dias Úteis,1,14,Portagem,10:28
22,Dias Úteis,1,14,Portagem,10:58
23,Dias Úteis,1,14,Portagem,11:28
24,Dias Úteis,1,14,Portagem,11:58
25,Dias Úteis,1,14,Portagem,12:28
26,Dias Úteis,1,14,Portagem,12:58
27,Dias Úteis,1,14,Portagem,13:28
28,Dias Úteis,1,14,Portagem,13:58
29,Dias Úteis,1,14,Portagem,14:28
30,Dias Úteis,1,14,Portagem,14:58
31,Dias Úteis,1,14,Portagem,15:28
32,Dias Úteis,1,14,Portagem,15:58
33,Dias Úteis,1,14,Portagem,16:28
34,Dias Úteis,1,14,Portagem,16:38
35,Dias Úteis,1,14,Portagem,16:51
36,Dias Úteis,1,14,Portagem,17:01
37,Dias Úteis,1,14,Portagem,17:11
38,Dias Úteis,1,14,Portagem,17:21
39,Dias Úteis,1,14,Portagem,17:31
40,Dias Úteis,1,14,Portagem,17:41
41,Dias Úteis,1,14,Portagem,17:51
42,Dias Úteis,1,14,Portagem,18:01
43,Dias Úteis,1,14,Portagem,18:11
44,Dias Úteis,1,14,Portagem,18:21
45,Dias Úteis,1,14,Portagem,18:31
46,Dias Úteis,1,14,Portagem,18:41
47,Dias Úteis,1,14,Portagem,18:51
48,Dias Úteis,1,14,Portagem,19:01
49,Dias Úteis,1,14,Portagem,19:11
50,Dias Úteis,1,14,Portagem,19:21
51,Dias Úteis,1,14,Portagem,19:31
52,Dias Úteis,1,14,Portagem,19:42
53,Dias Úteis,1,14,Portagem,20:03
54,Dias Úteis,1,14,Portagem,20:28
55,Dias Úteis,1,14,Portagem,20:58
56,Dias Úteis,1,14,Portagem,21:28
57,Dias Úteis,1,14,Portagem,21:58
58,Dias Úteis,1,14,Portagem,22:28
59,Dias Úteis,1,14,Portagem,22:58
60,Dias Úteis,1,14,Portagem,23:28
61,Dias Úteis,1,14,Portagem,23:58
62,Dias Úteis,1,14,Portagem,00:28
